N,P,K,temperature,humidity,ph,rainfall,Soil moisture,Soil temperature,Wind speed,Daily Light Integral,label
110,71,54,28.67208915,82.20793613,5.725418961,94.37987496,78.88289764,31.2556587,2.85329338,23.82987481,banana
82,75,55,27.34585147,78.4873835,6.281069505,92.15524332,85.91217702,26.87602268,1.556301606,24.54110835,banana
117,81,53,29.50704598,78.20585613,5.507641778,98.12565829,87.6281519,29.26294848,2.102844297,24.93133055,banana
2,40,27,29.73770045,47.54885174,5.954626604,90.09586854,64.49765159,24.33385884,3.559280944,33.39086097,mango
39,24,31,33.55695561,53.72979826,4.757114897,98.67527561,38.875894,28.46821252,2.357920354,28.36529506,mango
21,26,27,27.00315545,47.67525434,5.699586972,95.85118326,45.10839659,26.98953881,2.062562021,32.48329148,mango
25,22,25,33.56150184,45.53556603,5.977413803,95.70525913,36.8483111,27.95646841,3.437378535,30.73206232,mango
0,21,32,35.89855625,54.25964196,6.430139436,92.19721736,57.30756028,31.58478022,3.326857372,30.66190236,mango
20,19,35,34.17719782,50.62161586,6.113935087,98.00687989,53.02407276,31.65283415,3.507656124,28.08625515,mango
19,21,34,30.01592643,53.19212381,5.074272692,97.72843182,63.46840557,28.92640641,3.735875634,32.80120447,mango
18,17,31,31.74592134,45.16127859,5.667507706,93.75441586,54.09465484,27.87640691,3.295797009,31.19423978,mango
11,36,33,35.99009679,52.22780489,5.978634285,95.3713484,45.83710552,27.87883721,2.003552076,34.30156745,mango
30,28,30,31.86641378,52.19331595,5.064613314,98.46768642,50.98420223,26.96630023,3.246637993,34.24942677,mango
18,19,27,27.75518664,52.34605806,4.772385986,94.11213345,60.13610639,26.46662753,3.596349033,25.23665761,mango
23,23,27,34.72413192,51.4271781,5.161148592,97.31258083,38.36318289,31.92772917,3.429000159,28.43460461,mango
37,30,34,27.53907547,53.63549533,6.797779227,99.35408185,60.32908386,30.04519098,3.419868773,34.53997645,mango
11,27,30,27.69637763,48.5622488,6.39474303,89.85646496,40.68109964,25.83431818,3.136558052,27.51115459,mango
12,19,31,27.25373364,52.66319725,5.566704378,91.87312479,44.4687146,24.59557093,2.247699391,26.26510816,mango
3,28,33,30.33723921,48.88704844,5.755049971,94.42850522,42.02292072,27.19371361,3.870548791,30.23937524,mango
37,38,32,31.85744939,45.53106268,5.417340525,91.55845821,43.98435013,25.70134458,3.240532636,34.71402654,mango
26,37,30,35.39986338,49.45962621,6.166173834,97.41054011,59.41632799,31.88793987,2.459148333,26.61124253,mango
14,18,30,29.80747243,52.13797867,5.191265116,95.74606104,36.13655416,31.5692276,2.419868376,29.26588938,mango
40,16,35,34.16438906,54.16482251,4.954739564,98.33351125,60.35947281,31.56808205,3.903105371,31.13787942,mango
4,20,25,28.93270187,47.94053996,5.664587011,99.9834242,59.51336283,28.37985778,3.637519623,31.85827036,mango
36,25,33,27.98392787,53.33018851,5.548584852,99.61465679,45.550526,27.4434146,2.426143995,34.38355808,mango
30,17,31,31.20478173,54.49960506,6.804437106,94.62954663,47.97788865,28.53673951,2.426218191,25.92297172,mango
28,37,28,32.13409675,50.52559148,6.097869767,98.63333684,39.74745732,29.9211286,2.713306206,28.532129,mango
38,15,30,28.91862016,48.13974548,5.075504537,97.01331604,60.01117055,31.10640857,2.003283232,31.60522903,mango
12,37,30,31.09779147,47.41196659,4.546466109,90.28624348,52.88184892,30.24768992,2.569415455,32.98102206,mango
38,19,31,34.73823882,49.08864345,5.855119268,90.65022183,50.93205677,25.1034129,3.689358134,25.99641515,mango
8,33,29,29.98080499,49.48613279,6.442393461,91.82271568,41.88898882,29.55479798,3.788535316,33.93778401,mango
15,27,28,33.80398664,46.12866113,4.507523551,90.82549241,42.2748085,25.15285074,2.468232727,29.60626787,mango
34,16,25,30.07202564,50.96040505,6.10729559,92.09609766,63.05656957,27.8736954,2.1868085,31.13328001,mango
11,36,31,27.92063282,51.77965917,6.47544932,100.2585673,38.37015997,29.04648667,3.295076923,33.10067755,mango
33,29,34,31.40948821,49.21729127,6.832979509,92.99739415,60.18884977,26.99998546,2.987934272,27.75317308,mango
12,31,26,35.7877738,51.94190321,5.395275719,100.2160615,36.31217781,28.45398125,2.891284173,28.77130313,mango
12,34,28,33.36140093,45.02236377,6.13526938,98.81596545,59.92705874,25.5116962,3.5947299,27.40790671,mango
5,16,31,35.96054636,48.69677802,4.555688532,98.00644238,46.71035185,24.83726506,3.428457105,33.55575264,mango
1,30,29,28.33333307,51.39586505,6.434197756,91.67241761,58.58545234,27.95715801,3.454284722,30.08240475,mango
16,35,31,32.27652024,50.19368841,5.316875978,95.99487068,60.60563485,26.55755187,3.696041989,31.64096931,mango
35,18,26,31.99490489,50.84881347,5.279388967,97.38741498,59.40206817,24.07480663,3.855158047,31.05137478,mango
4,40,26,27.58258929,48.56916221,6.720041791,95.8445641,43.51312785,28.35347299,3.403877128,25.76519048,mango
9,29,34,29.38471637,45.88744691,5.72742254,100.8124659,47.64401861,29.33174399,2.947595221,32.78796995,mango
2,38,33,32.38697531,53.2328243,4.691396195,90.21633216,35.38671351,29.39089771,2.095812447,30.23341399,mango
26,32,32,30.91471455,49.92963856,6.810186079,90.14047759,46.30081575,24.41146811,2.061348372,31.34912709,mango
34,38,31,35.37775595,45.58110023,6.454045329,97.41586402,44.69528374,29.48898843,3.152127341,32.48737851,mango
5,32,33,32.32362177,52.5896771,5.842763773,93.36718816,53.54060994,27.51685342,3.743507043,29.05128768,mango
31,29,26,28.22373428,47.40519056,5.024124684,97.76832322,44.17284645,28.1047615,2.062698485,31.84410974,mango
34,34,35,27.27433181,47.16808054,6.422710539,95.257992,63.00029952,28.57896255,2.006125189,30.25489379,mango
36,19,32,27.10710832,50.70880979,4.94295037,92.37238878,56.09826872,26.84244031,2.351543735,33.00473027,mango
7,17,26,34.89226666,48.75613373,6.414526606,91.63074547,56.15147771,30.81274099,2.818055736,34.64648958,mango
38,15,27,33.7462686,48.50387598,6.777788126,92.26439205,38.8907353,28.2483262,3.305846521,33.58404042,mango
5,19,25,27.3511056,54.43945147,6.441328044,96.27792547,43.61348478,29.39436199,2.42864841,28.9992572,mango
37,36,26,32.89300162,52.61323969,4.650536197,94.49161372,62.07954823,29.92360899,2.041343477,26.0878184,mango
21,31,32,35.38598705,51.42664176,5.254532213,90.29643888,57.97162358,29.63748114,2.477709829,28.74581354,mango
37,36,27,27.5529736,47.90859131,5.910634533,90.40332704,36.2236273,25.18821828,3.265461816,32.13128043,mango
23,23,30,32.82141065,47.45553843,4.755273631,90.89173106,51.85577012,29.36764684,2.782335125,34.38925255,mango
36,26,26,30.17294105,51.0845903,6.814630246,95.23444287,58.73919709,31.27857695,2.980705325,25.54247455,mango
24,33,35,29.26382931,54.82257868,5.342866119,100.7586226,36.20472925,26.12901495,2.461789027,30.02229931,mango
26,18,30,32.06097197,51.08494181,6.336234624,96.59816497,41.18600755,25.41212719,3.256190571,30.77366929,mango
22,17,26,28.69818144,47.71875722,4.754435025,99.642454,50.58294367,26.08110785,2.553951686,30.85249575,mango
11,34,32,29.14305008,49.40983294,6.831706773,97.55155537,35.98663409,28.14829912,3.467988385,29.03844006,mango
29,35,28,28.3471611,53.53903102,6.967417766,90.40260445,39.12441715,27.5051312,3.236826875,34.4706003,mango
22,28,26,27.67256197,45.41692012,4.947683034,92.84991507,36.86572587,24.01605616,2.403137232,25.11623969,mango
23,24,32,28.1218093,46.16888595,5.630619901,93.30247448,43.52199798,28.69411638,3.779452877,33.49970041,mango
1,35,34,30.79375683,46.69536813,6.27339822,92.21318555,48.25095969,29.57041634,2.024116836,25.55138984,mango
2,24,34,28.89409382,54.80750249,6.472774648,94.76322976,42.86527894,25.0871657,2.795443547,30.44074067,mango
39,37,25,33.33024826,45.61143594,6.953246506,98.28583013,62.16908663,30.98900311,2.779913063,34.03122361,mango
15,36,27,27.78912455,53.96886679,5.643710216,91.01152997,43.70528554,28.4062109,3.11803516,34.59754992,mango
3,18,31,31.65333432,48.20662669,6.392313973,91.09745581,60.72767273,30.12046703,2.925840128,27.85632076,mango
8,38,32,29.75150773,46.73723302,4.981816523,91.405983,57.04705321,26.34035128,2.917963344,25.08970398,mango
33,31,34,31.32995611,50.22287593,5.421265283,89.78216168,56.75762541,27.89789535,3.426950465,33.52844491,mango
14,29,32,35.63627319,48.97047762,6.942520105,97.51952041,61.40649632,30.02744828,3.980400617,30.24525919,mango
18,20,26,31.66524687,51.98594645,5.435840509,89.98024312,45.17101248,26.01333161,3.910273916,26.48571526,mango
9,21,32,32.26935342,53.56092806,5.870116071,95.94035356,44.99390829,24.69530168,2.713676072,26.61856558,mango
20,30,27,27.81005614,51.59445462,4.74910393,95.89898581,35.35812409,28.77355192,3.637030122,27.45712386,mango
9,38,25,34.58561471,50.34035336,5.497946899,100.3060719,42.80006939,31.28626589,2.680990225,30.06470386,mango
26,24,34,31.27180992,52.23810152,6.811291098,89.74409017,39.98556072,25.43030823,2.23953504,33.94751015,mango
31,36,29,33.93679864,52.72170281,6.460542749,97.4611918,43.52539613,27.04579153,2.010235151,26.44280244,mango
14,18,35,31.09154239,47.02058367,4.791146778,91.46664318,46.90559382,26.00429026,3.544907436,25.77187265,mango
40,16,35,31.89356292,49.02450149,6.4841522,89.59371481,40.96977698,25.06211687,2.303015877,32.43499888,mango
28,27,34,32.45465292,50.69693751,6.526654345,95.04871605,59.35952393,31.45475673,2.034209784,33.67159667,mango
0,17,30,35.47478322,47.97230503,6.279133738,97.79072474,39.50266251,24.49165002,2.020911008,31.84267788,mango
1,29,29,27.32961444,49.30347234,6.052026047,93.53197359,48.98682478,28.71514098,3.700700966,33.69589253,mango
2,36,31,30.90225239,49.95955487,5.73171945,91.77522598,50.16581526,24.56026139,3.807613022,31.30919733,mango
12,27,26,29.09382275,45.5661059,5.32307197,96.23520043,47.54484725,31.03202918,3.725775895,28.98155234,mango
7,28,35,30.02086169,46.78393776,4.66910839,96.63721027,46.19246869,30.20777053,2.592547651,25.07637565,mango
0,36,26,34.13072188,51.25786185,5.101206389,96.38808001,39.5552435,29.98587226,3.769692742,25.61041948,mango
26,35,31,33.44619894,53.05980465,5.339556562,98.05089394,48.72065707,29.75060357,3.991378892,30.81494443,mango
27,21,30,35.3915464,52.48823147,5.061081874,91.22881052,39.90238245,27.18536032,3.478106775,26.95774063,mango
22,38,31,31.53356352,53.06009323,5.821106036,98.57025046,59.75117395,29.38307002,2.305650489,30.61855717,mango
22,18,31,30.7645515,47.93791463,5.956027059,90.38503469,37.37514831,24.74494112,2.821806626,31.49084471,mango
28,23,28,30.01821337,50.0983181,5.676032581,96.08745082,52.92964696,24.69448059,3.118692833,31.72039783,mango
7,31,27,31.32863689,47.59319575,6.524114355,94.67344737,36.86098203,31.43466743,3.004965171,33.79939297,mango
29,34,26,33.88004781,54.39416048,6.273953676,89.29147581,47.16790081,31.68429007,3.626317495,25.84610251,mango
8,37,33,28.07802689,54.9640534,6.128167757,97.45373619,58.15424015,24.38966798,3.529491425,33.2353378,mango
39,16,27,35.53845018,52.94641947,4.934964765,91.54560427,51.89901591,26.17618391,2.100074433,27.8939014,mango
40,24,25,28.70595247,50.44030129,5.445008416,95.8946444,60.94530661,25.17113541,3.64650275,34.85407409,mango
19,38,26,31.48451729,48.77926304,4.525722333,93.17221967,59.42951038,30.72141193,2.815445725,33.51500661,mango
21,21,30,27.69819273,51.41593238,5.403908328,100.7720705,63.63570903,28.73193181,2.502643833,31.30228157,mango
22,18,33,30.41235793,52.48100602,6.621623545,93.92375879,47.70354639,30.37133445,2.141873814,29.67951873,mango
31,20,30,32.17752026,54.01352682,6.207495815,91.88766069,60.09649764,24.82959521,3.852092263,31.16894574,mango
18,26,31,32.6112614,47.74916499,5.418475257,91.10190759,49.67548914,28.24667511,2.015075987,32.91820716,mango
24,130,195,29.99677232,81.54156612,6.112305667,67.12534492,51.50180631,26.08289149,2.760813609,28.73826997,grapes
13,144,204,30.7280404,82.42614055,6.092241627,68.38135469,45.17694363,20.28525811,1.300481702,29.74779883,grapes
22,123,205,32.44577836,83.88504863,5.896343436,68.73932528,56.2228726,26.40460328,1.750825594,31.83480174,grapes
36,125,196,37.46566825,80.65968681,6.15526103,66.83872293,46.92954558,24.64010393,1.17308022,32.29670056,grapes
24,131,196,22.03296178,83.74372787,5.732453638,65.34440794,55.53548193,22.06645906,2.124841509,28.36631653,grapes
2,123,198,39.64851881,82.21079946,6.253034534,70.39906054,42.46826357,20.9524553,1.717864343,29.0587619,grapes
35,140,197,16.77557314,82.75241875,6.106190557,66.76285469,45.37210117,26.56320998,2.76569007,33.90608866,grapes
11,122,195,12.14190714,83.56812483,5.647202395,69.63122027,42.27428086,27.67758083,2.652661524,31.3442609,grapes
6,123,203,12.7567962,81.62497448,6.130310493,66.77844567,43.93660153,25.24994115,2.065782422,34.08507483,grapes
17,134,204,39.04071989,80.18393287,6.499604931,73.88467027,50.90917668,22.35784066,1.992626013,31.15905391,grapes
25,130,197,39.70772192,82.68593454,5.554831977,74.91506217,48.23719504,25.79860982,1.824179873,29.80539865,grapes
27,145,205,9.467960445,82.29335466,5.800242694,66.02765219,51.97240536,24.67537496,1.687864356,29.38579455,grapes
9,122,201,29.58748357,80.91934392,5.570290539,68.06417307,42.7049051,25.26681181,1.322351437,34.76916875,grapes
16,139,203,17.82803682,80.96093443,6.27564088,65.84748763,58.71892653,22.20066592,1.576974662,34.77253663,grapes
32,141,204,8.825674745,82.89753705,5.536645599,67.235765,47.16342775,20.96356737,1.902852955,29.01899051,grapes
22,138,195,27.83487131,83.51444973,6.208196881,73.02882766,47.45911181,22.45662318,2.160625052,32.63895978,grapes
31,144,202,11.02105378,80.55557235,5.870600622,68.23963161,49.47227003,24.83474257,2.956588883,33.61337439,grapes
3,136,205,17.5862944,80.84806564,6.334771461,71.4065452,59.58763986,20.68035116,1.683769512,29.25209439,grapes
28,122,197,19.89363946,82.73366439,5.856575335,69.66256816,57.75322872,21.7401856,2.726274608,34.48974746,grapes
4,136,204,29.93707596,81.77713468,5.898944282,65.52279323,47.17505096,25.86539339,2.279629965,33.30314433,grapes
39,145,201,36.73126647,80.58931938,5.775600435,72.24230804,59.267736,27.05338599,2.5622613,33.27628676,grapes
38,132,197,20.42094753,81.54185044,5.931101816,66.93065667,47.92858976,22.23104819,2.609824107,33.24930297,grapes
36,133,198,25.51939719,83.98351748,6.2286454,69.17281221,55.57089238,25.57884534,2.026370068,29.34059303,grapes
25,121,201,30.50734778,82.71775569,5.594240603,70.08200379,40.36202476,23.27153057,1.64583622,35.27492731,grapes
15,125,199,18.4269936,80.55625868,5.569230319,69.75734306,49.75065065,25.8730608,2.121311933,28.04751362,grapes
24,140,205,12.087022,83.59398734,5.93202852,68.66813363,53.18205861,24.35249366,1.359410854,29.95932208,grapes
13,132,203,23.60115364,82.48336987,6.423216506,73.23901752,43.70600808,27.2817134,2.694206527,35.22938273,grapes
5,126,197,12.80000387,81.20876367,6.417500829,67.10439401,49.70191136,25.57583277,1.873044646,30.22297617,grapes
30,120,200,38.06099482,82.24729637,6.234904253,65.70148216,50.40947233,26.30143476,2.720483713,29.36921305,grapes
23,142,197,39.06555518,82.03812973,6.000573725,69.30772897,46.88306192,27.92325553,1.439398758,32.76120145,grapes
26,135,203,33.78372897,81.16314317,5.685102769,74.53557341,51.92269545,26.0351157,1.284519383,30.21823607,grapes
7,126,203,16.76201707,82.00335557,5.662140095,73.28712806,40.96370773,22.27079541,1.896976179,28.72426478,grapes
32,139,198,35.89307536,82.66850729,6.358186848,66.53946559,49.19365233,23.49381705,1.584221544,28.67081948,grapes
9,141,202,21.01245395,81.17931863,6.119495295,66.38448261,53.22550626,20.43025201,1.486195148,32.03570978,grapes
20,142,196,10.89875873,80.01639435,6.207600783,68.69420397,52.6138252,23.41459099,1.672218893,28.44638027,grapes
32,129,201,16.36251869,83.00471609,6.48754639,71.55665483,49.9693657,22.76579057,1.792798761,29.63871351,grapes
3,134,199,20.28370163,81.32235739,5.81717753,71.06611222,46.73656223,24.82882935,2.093964518,34.85017334,grapes
38,138,204,25.11108456,83.25447587,6.325480034,73.01026829,48.63104945,22.84488216,1.779809895,28.6785926,grapes
14,131,198,33.4641162,83.86742974,5.562790949,67.92204319,45.99807476,25.0854982,2.115250102,28.26094522,grapes
20,122,204,11.7976469,80.86325389,6.487369687,65.06962486,43.70951711,24.25901157,2.103844724,35.58856614,grapes
40,126,201,11.36300891,80.03100049,6.116982944,71.18289431,56.81680045,22.67833964,2.414529308,30.28315565,grapes
36,128,204,25.23542319,80.68700527,5.695792761,67.03840888,50.52308507,26.63312405,1.337042401,28.3269638,grapes
11,132,197,15.99050693,81.23966573,5.734317007,74.40198861,44.30956254,26.91287599,2.384908017,35.47246962,grapes
0,137,195,22.4359017,80.18612085,6.329499832,65.3973168,54.34138109,25.75766922,1.569748655,30.10669961,grapes
19,123,200,34.76086052,81.03544763,6.167013532,65.70430027,56.19012515,25.37245842,2.162889207,32.33768217,grapes
31,136,197,31.11047251,83.34010951,5.653776058,71.43001582,59.43681576,23.27549873,2.11667775,31.54829405,grapes
4,134,200,28.57828803,80.95628959,5.840256272,73.34232097,45.62431869,24.09862959,2.539831291,29.67541308,grapes
39,139,201,41.18664903,81.01783402,5.539980812,68.68895899,41.81805458,24.13222171,1.03146282,30.93487431,grapes
8,127,196,27.02766138,83.17093908,5.833302165,70.95666003,46.47121033,20.16261968,2.204617101,34.60350147,grapes
39,138,203,21.19339319,82.33098331,6.399433771,74.62834921,49.89405556,21.98527175,1.459689929,34.88770437,grapes
32,120,204,10.38004759,83.44518113,6.138958698,67.3917379,48.23890462,22.63069273,2.189264744,34.88841345,grapes
12,142,203,31.3115978,82.56407013,5.972850838,65.01095312,40.72954401,26.31954195,2.640404724,31.3138904,grapes
8,133,195,20.46657776,80.97598029,6.456079585,71.29813872,59.8080235,21.79898056,1.877104816,35.00081424,grapes
8,139,199,29.36947679,81.53996362,6.336426667,66.13442813,46.07714617,26.819233,1.39846179,32.31652106,grapes
21,134,202,10.72302459,80.02130636,6.425419926,65.2982112,48.42204969,26.73994942,2.765242815,33.29865573,grapes
40,140,195,14.97846952,80.49979873,6.294395676,71.63437433,47.10909457,21.1386362,2.592512772,30.59975733,grapes
39,127,202,15.3246651,81.67215994,6.477768039,71.60102999,50.35377306,23.06682932,2.356111192,34.56302013,grapes
19,120,195,18.73932187,81.12109244,5.931538447,73.55807954,54.95998907,20.7583003,1.37040163,31.73599973,grapes
21,139,201,19.3642553,83.36094029,5.980598579,67.15094741,49.44620474,24.05036865,1.872159852,28.78204354,grapes
17,136,195,41.20733624,81.61051026,6.389783283,65.90227462,44.55175347,22.87341756,2.72070259,30.28180956,grapes
33,139,203,33.34214482,82.51034633,5.693287415,70.68098614,55.94621632,27.07804006,2.998953157,35.08489329,grapes
22,133,201,23.81995682,80.12211649,6.00299607,67.2739864,44.2741378,25.68395093,2.348242331,35.39488921,grapes
32,130,196,40.66012294,81.24995984,6.372959542,74.03030056,43.92777581,20.62364836,2.458868659,33.23789938,grapes
37,135,205,11.82768186,80.2827185,5.510924849,74.10225057,47.34619599,21.16765257,1.303868312,34.2387352,grapes
15,140,195,13.28504331,83.54193816,5.69945282,65.80006004,53.21500316,23.5130323,1.34744514,30.95912693,grapes
39,132,196,35.83089092,83.32560104,5.778594403,73.67984885,57.16902088,20.98175192,1.205055662,30.04934688,grapes
40,121,199,26.18159716,81.03886263,6.315586313,66.05911698,57.06565448,27.72243922,2.164817119,34.09367622,grapes
40,132,202,24.57558351,80.70695797,5.971813006,69.706113,55.50860797,24.95465357,1.426432704,31.6346867,grapes
29,142,203,29.67229086,83.71498986,5.891195653,66.48490371,48.59469318,20.03246,2.66377617,35.84996773,grapes
32,121,199,39.37102553,81.25353895,6.129812716,74.08101744,56.72089379,20.36724495,2.542167801,30.20461212,grapes
6,140,205,17.66558428,82.92903419,6.313085601,69.8671263,53.91627944,27.86954254,2.397324972,34.71384922,grapes
8,120,196,24.06679352,82.66396666,6.053662544,69.81855775,52.81799514,21.6649028,2.055582679,31.49987646,grapes
34,133,202,15.31413469,80.09711412,5.804799142,74.82144653,53.87681851,22.96467101,1.593333084,31.06810371,grapes
35,135,199,21.77466746,80.54942557,6.400719746,69.39630398,54.16716001,26.36020635,1.95525129,31.64508329,grapes
16,145,199,26.91624843,80.76838926,5.953966361,69.30927185,58.30139636,22.58184922,2.220959164,34.24498802,grapes
8,136,201,41.65602996,82.22118237,5.609255992,74.19664838,55.64775652,25.21055822,1.872199101,35.36649925,grapes
25,129,195,17.98667801,81.17712085,5.777271492,72.37127689,52.3888139,26.0008138,1.062987311,28.95298098,grapes
16,130,201,29.12033769,82.79092939,5.682395429,68.8503047,51.99799586,22.86534672,2.3933442,34.55862398,grapes
39,129,203,34.38922481,83.18392806,5.863996687,71.03001556,51.72085712,25.1576491,2.049734282,29.18651894,grapes
38,135,203,41.36106301,82.79782954,6.444373116,69.92107482,45.15446272,27.81908174,2.154833505,34.90066907,grapes
33,120,205,35.12158265,82.26890793,5.550832178,69.71518491,51.79617105,23.59469086,1.375009747,32.16696447,grapes
35,125,204,19.6491772,80.15215777,6.107741788,73.69529586,54.89205852,26.16767488,1.974431311,28.56811706,grapes
1,132,200,16.27852801,82.94270065,5.620745638,66.57462809,58.66896097,21.94610802,1.806643919,28.69925969,grapes
39,140,203,21.11903604,80.63399198,6.349875906,69.27779761,59.08225573,20.18659454,2.568096267,31.46416569,grapes
28,145,202,19.2077707,82.9042841,6.484323189,66.83113717,51.95539219,27.78940659,1.423741963,29.41305949,grapes
6,128,200,25.96308415,82.57813624,5.838748311,70.31782647,59.94805482,23.60707347,1.052879957,31.61455904,grapes
6,139,199,25.67385024,81.6212135,6.29099842,74.10919422,54.31952847,27.32528862,1.855464034,31.75641409,grapes
29,122,196,41.94865736,81.15595212,5.638328481,73.06862952,49.8090296,22.69093132,1.191408941,34.46049271,grapes
37,144,197,11.18994268,80.8084305,6.415555956,66.34234944,40.0969184,22.74324172,1.0603649,29.3535451,grapes
38,120,197,17.5438296,82.94703302,6.323722572,73.77063744,49.10215792,23.36505623,1.117950484,32.04451853,grapes
38,141,198,13.05809741,80.28297993,5.757009965,70.75633584,43.76609726,27.29091675,1.967674866,33.61227389,grapes
14,121,203,9.724457611,83.74765639,6.158689406,74.46411148,52.70781985,25.34431812,2.239589437,30.10309126,grapes
6,125,204,27.92004934,82.93262435,5.733539807,69.92092839,47.01615825,26.67037502,1.634219458,34.24501911,grapes
32,138,197,9.535585543,80.73112694,5.908724337,69.44115171,51.95500333,22.97992147,1.183872562,32.25241869,grapes
11,124,204,13.42988625,80.06633966,6.361141107,71.40043037,45.36762545,21.90152268,2.67868866,33.153201,grapes
23,138,200,9.851242629,80.22631717,5.96537863,68.42802444,40.01186418,22.0433495,2.454910918,29.20888687,grapes
40,143,201,24.97256132,82.72828653,6.476757723,66.70016285,47.08751803,23.27479219,1.371438868,29.12380222,grapes
6,142,202,27.23708304,82.94573346,6.224542938,70.42508897,54.38498058,20.91662592,2.419082843,32.16372649,grapes
37,124,195,18.70679077,83.4795292,6.209928251,66.5964488,56.75367239,26.43755354,1.782902271,31.73061609,grapes
35,134,204,9.949929082,82.55138983,5.841138354,66.00817551,51.68704002,22.33420856,1.252904562,34.70960931,grapes
119,25,51,26.47330219,80.92254421,6.283818329,53.65742581,51.23552124,25.29039413,4.011746192,26.19247805,watermelon
119,19,55,25.18780042,83.44621709,6.818261383,46.87420883,62.60326316,30.68778168,2.13968162,33.91135601,watermelon
105,30,50,25.29954705,81.77527562,6.37620108,57.04147057,58.43185775,31.91479467,3.390177126,34.13026825,watermelon
114,8,50,24.74631269,88.30866319,6.581587932,57.95826144,62.07083114,25.78629623,2.867092329,26.80850581,watermelon
93,22,52,26.58740671,81.32563243,6.932739726,41.87540028,61.35124126,28.58744661,3.135093607,31.98062057,watermelon
80,26,55,24.53442564,88.989272,6.140099215,49.11618732,40.93384318,29.92615495,3.252805044,25.64141422,watermelon
85,27,45,26.0713757,88.7285657,6.467095849,57.79652846,44.55974294,27.47265197,4.347024189,30.95674503,watermelon
85,22,53,25.96534238,89.77076659,6.849471704,59.46338556,48.59028409,31.22561477,2.398101484,25.40348385,watermelon
82,22,45,26.22338015,85.34866045,6.512196212,54.60159289,53.54049573,24.78992612,4.014021942,34.14681528,watermelon
118,13,54,24.41311871,89.81574032,6.039584629,44.07843475,52.71702208,28.01573079,3.329658732,28.13896406,watermelon
83,25,53,26.49195283,80.04678201,6.057697106,57.72799157,59.04074353,24.90564908,4.829695554,29.26371982,watermelon
86,15,47,24.04355803,84.18406764,6.423898762,53.78929956,58.56406381,25.53940971,4.267021659,34.58294604,watermelon
101,10,47,25.5421695,83.31883376,6.936997681,57.57343233,60.91906718,24.0989049,3.113736325,34.49256391,watermelon
119,9,50,26.74550678,83.9195902,6.251286661,40.794305,50.02540249,26.32553162,3.879999345,34.26029016,watermelon
104,17,46,25.7131428,80.22972777,6.190015912,43.08961827,47.20752651,24.52079162,4.991492111,30.04513006,watermelon
95,12,51,25.76484262,84.1726996,6.681606702,44.22066914,57.59092219,26.7419553,2.37295993,28.08167616,watermelon
102,14,52,26.79489868,89.64815231,6.51075991,57.74091817,51.99358831,28.88353488,4.343946326,32.06656569,watermelon
109,21,55,24.9004602,89.73524177,6.770278088,57.44942094,61.40172016,30.98371775,4.319970737,31.94054611,watermelon
81,18,50,26.80750629,88.22874955,6.429788073,58.79889057,47.95772168,26.17374875,2.890989782,33.10494937,watermelon
103,17,51,25.11189154,80.02621335,6.209888345,44.20656987,47.19983484,27.77463818,3.058275711,34.405525,watermelon
105,14,50,26.2148837,87.6883982,6.419052193,59.65590798,53.38372684,29.30618659,4.094268796,33.61032338,watermelon
97,8,52,24.9103226,86.97190046,6.237861736,49.48575692,60.22200135,22.74813294,2.716931668,29.57781803,watermelon
120,19,49,25.79448878,84.26830701,6.762471629,56.45229202,41.07667477,28.14415335,2.738795228,30.89787624,watermelon
95,16,55,25.26931156,87.55055105,6.612847999,40.12650421,47.70351646,22.84497886,3.776800343,34.05567629,watermelon
83,29,52,25.76402693,87.5931128,6.704688865,46.05122728,48.72555533,31.09130022,3.510365884,30.28909387,watermelon
83,9,45,25.85483596,89.13163965,6.049609892,46.85176955,57.83950363,29.69683626,4.659204348,29.13823837,watermelon
91,21,50,24.33528185,81.44030363,6.762030215,48.32113628,48.03918463,30.8357003,4.807163548,34.63486812,watermelon
116,5,54,25.37601283,80.99313508,6.65398725,57.23028471,61.38163576,30.73106028,3.665406075,25.81901122,watermelon
112,28,54,24.86094646,85.05318563,6.738030547,55.29563514,46.97615925,22.012762,2.338819988,34.98186908,watermelon
88,29,51,24.71885473,88.94568335,6.095689937,48.45978627,57.63835588,26.07024056,4.211893994,29.77930039,watermelon
118,15,45,24.21495706,84.20576992,6.538006356,48.01138482,57.34630718,31.06254742,3.238174429,29.44658424,watermelon
92,21,48,25.81692236,82.043255,6.377427122,54.82963379,56.38456698,24.59082882,2.015309211,32.71561351,watermelon
106,14,45,24.47018505,84.16390229,6.417011754,57.26773002,52.71510421,25.69859,2.769603853,34.37025615,watermelon
99,5,47,24.13078816,84.84494575,6.649086972,51.19470197,60.44108552,27.42412584,3.541770555,32.41207287,watermelon
98,8,51,26.1793464,86.52258079,6.25933595,49.43050977,44.66866718,24.31090979,4.955844826,33.52775102,watermelon
108,22,46,26.17668721,86.7295205,6.121168559,53.33484977,54.11610297,25.54004979,2.143014085,34.58227795,watermelon
119,7,55,26.03867719,84.6378378,6.031424482,44.3993381,50.49319043,28.48433469,4.521042781,27.15206461,watermelon
117,27,48,26.53259325,82.39053979,6.835268184,54.30660782,47.68587899,25.52663557,3.814295226,31.63287966,watermelon
